 6.160e+00  4.804e-01  2.661e-01  5.059e-01
 6.180e+00  4.810e-01  2.626e-01  4.997e-01
 6.200e+00  4.816e-01  2.590e-01  4.935e-01
 6.220e+00  4.821e-01  2.554e-01  4.872e-01
 6.240e+00  4.827e-01  2.518e-01  4.808e-01
 6.260e+00  4.832e-01  2.482e-01  4.745e-01
 6.280e+00  4.838e-01  2.445e-01  4.680e-01
 6.300e+00  4.843e-01  2.409e-01  4.615e-01
 6.320e+00  4.848e-01  2.372e-01  4.550e-01
 6.340e+00  4.853e-01  2.335e-01  4.484e-01
 6.360e+00  4.858e-01  2.298e-01  4.418e-01
 6.380e+00  4.863e-01  2.261e-01  4.351e-01
 6.400e+00  4.868e-01  2.223e-01  4.284e-01
 6.420e+00  4.873e-01  2.186e-01  4.216e-01
 6.440e+00  4.877e-01  2.148e-01  4.148e-01
 6.460e+00  4.882e-01  2.110e-01  4.080e-01
 6.480e+00  4.886e-01  2.072e-01  4.010e-01
 6.500e+00  4.891e-01  2.034e-01  3.941e-01
 6.520e+00  4.895e-01  1.995e-01  3.871e-01
 6.540e+00  4.899e-01  1.957e-01  3.800e-01
 6.560e+00  4.903e-01  1.918e-01  3.729e-01
 6.580e+00  4.907e-01  1.880e-01  3.658e-01
 6.600e+00  4.911e-01  1.841e-01  3.586e-01
 6.620e+00  4.915e-01  1.802e-01  3.513e-01
 6.640e+00  4.919e-01  1.762e-01  3.440e-01
 6.660e+00  4.923e-01  1.723e-01  3.367e-01
 6.680e+00  4.926e-01  1.684e-01  3.293e-01
 6.700e+00  4.930e-01  1.644e-01  3.219e-01
 6.720e+00  4.933e-01  1.605e-01  3.145e-01
 6.740e+00  4.937e-01  1.565e-01  3.070e-01
 6.760e+00  4.940e-01  1.525e-01  2.994e-01
 6.780e+00  4.943e-01  1.485e-01  2.919e-01
 6.800e+00  4.946e-01  1.445e-01  2.843e-01
 6.820e+00  4.949e-01  1.405e-01  2.766e-01
 6.840e+00  4.952e-01  1.365e-01  2.689e-01
 6.860e+00  4.955e-01  1.324e-01  2.612e-01
 6.880e+00  4.958e-01  1.284e-01  2.534e-01
 6.900e+00  4.961e-01  1.243e-01  2.456e-01
 6.920e+00  4.963e-01  1.203e-01  2.378e-01
 6.940e+00  4.966e-01  1.162e-01  2.299e-01
 6.960e+00  4.968e-01  1.121e-01  2.220e-01
 6.980e+00  4.970e-01  1.080e-01  2.141e-01
 7.000e+00  4.973e-01  1.040e-01  2.061e-01
 7.020e+00  4.975e-01  9.985e-02  1.981e-01
 7.040e+00  4.977e-01  9.575e-02  1.901e-01
 7.060e+00  4.979e-01  9.163e-02  1.820e-01
 7.080e+00  4.981e-01  8.751e-02  1.739e-01
 7.100e+00  4.982e-01  8.338e-02  1.658e-01
 7.120e+00  4.984e-01  7.925e-02  1.577e-01
 7.140e+00  4.986e-01  7.511e-02  1.495e-01
 7.160e+00  4.987e-01  7.097e-02  1.413e-01
 7.180e+00  4.989e-01  6.682e-02  1.331e-01
 7.200e+00  4.990e-01  6.267e-02  1.249e-01
